"","Country","Date","stringency_index","openness_risk","relative_stringency"
"1521","United Kingdom",2020-09-16,65.74,54.7409372,10.9990628
"1522","United Kingdom",2020-09-17,65.74,54.9164361,10.8235639
"1523","United Kingdom",2020-09-18,65.74,55.4205011,10.3194989
"1524","United Kingdom",2020-09-19,65.74,56.2144808,9.5255192
"1525","United Kingdom",2020-09-20,65.74,56.574147,9.165853
"1526","United Kingdom",2020-09-21,65.74,57.7247323,8.01526769999999
"1527","United Kingdom",2020-09-22,65.74,58.9100288,6.82997119999999
"1528","United Kingdom",2020-09-23,65.74,60.3215014,5.41849859999999
"1529","United Kingdom",2020-09-24,67.59,62.413222,5.176778
"1530","United Kingdom",2020-09-25,67.59,64.0552161,3.53478390000001
"1531","United Kingdom",2020-09-26,67.59,65.1052041,2.48479589999999
"1532","United Kingdom",2020-09-27,67.59,66.2943051,1.29569490000002
"1533","United Kingdom",2020-09-28,67.59,66.0853789,1.50462109999999
"1534","United Kingdom",2020-09-29,67.59,67.520798,0.0692020000000042
"1535","United Kingdom",2020-09-30,67.59,68.10209,-0.512090000000001
"1536","United Kingdom",2020-10-01,67.59,68.1709661,-0.580966099999998
"1537","United Kingdom",2020-10-02,67.59,68.2132707,-0.623270699999992
"1538","United Kingdom",2020-10-03,67.59,72.6153364,-5.02533639999999
"1539","United Kingdom",2020-10-04,67.59,83.8058099,-16.2158099
"1540","United Kingdom",2020-10-05,67.59,89.3293879,-21.7393879
"1541","United Kingdom",2020-10-06,67.59,94.111181,-26.521181
"1542","United Kingdom",2020-10-07,67.59,98.6631138,-31.0731138
"1543","United Kingdom",2020-10-08,67.59,100,-32.41
"1544","United Kingdom",2020-10-09,67.59,100,-32.41
"1545","United Kingdom",2020-10-10,67.59,100,-32.41
"1546","United Kingdom",2020-10-11,67.59,100,-32.41
"1547","United Kingdom",2020-10-12,60.19,100,-39.81
"1548","United Kingdom",2020-10-13,60.19,100,-39.81
"1549","United Kingdom",2020-10-14,60.19,100,-39.81
"1550","United Kingdom",2020-10-15,60.19,100,-39.81
"1551","United Kingdom",2020-10-16,60.19,100,-39.81
"1552","United Kingdom",2020-10-17,60.19,100,-39.81
"1553","United Kingdom",2020-10-18,60.19,100,-39.81
"1554","United Kingdom",2020-10-19,65.74,100,-34.26
"1555","United Kingdom",2020-10-20,65.74,100,-34.26
"1556","United Kingdom",2020-10-21,65.74,100,-34.26
"1557","United Kingdom",2020-10-22,67.59,100,-32.41
"1558","United Kingdom",2020-10-23,75,100,-25
"1559","United Kingdom",2020-10-24,75,100,-25
"1560","United Kingdom",2020-10-25,75,100,-25
"1561","United Kingdom",2020-10-26,75,100,-25
"1562","United Kingdom",2020-10-27,75,100,-25
"1563","United Kingdom",2020-10-28,75,100,-25
"1564","United Kingdom",2020-10-29,75,100,-25
"1565","United Kingdom",2020-10-30,75,100,-25
"1566","United Kingdom",2020-10-31,75,100,-25
"1567","United Kingdom",2020-11-01,75,100,-25
"1568","United Kingdom",2020-11-02,75,100,-25
"1569","United Kingdom",2020-11-03,75,100,-25
"1570","United Kingdom",2020-11-04,75,100,-25
"1571","United Kingdom",2020-11-05,75,100,-25
"1572","United Kingdom",2020-11-06,72.22,100,-27.78
"1573","United Kingdom",2020-11-07,72.22,100,-27.78
"1574","United Kingdom",2020-11-08,72.22,100,-27.78
"1575","United Kingdom",2020-11-09,66.67,100,-33.33
"1576","United Kingdom",2020-11-10,64.81,100,-35.19
"1577","United Kingdom",2020-11-11,64.81,100,-35.19
"1578","United Kingdom",2020-11-12,64.81,100,-35.19
"1579","United Kingdom",2020-11-13,64.81,100,-35.19
"1580","United Kingdom",2020-11-14,64.81,100,-35.19
"1581","United Kingdom",2020-11-15,64.81,100,-35.19
"1582","United Kingdom",2020-11-16,64.81,100,-35.19
"1583","United Kingdom",2020-11-17,64.81,100,-35.19
"1584","United Kingdom",2020-11-18,64.81,100,-35.19
"1585","United Kingdom",2020-11-19,64.81,100,-35.19
"1586","United Kingdom",2020-11-20,67.59,100,-32.41
"1587","United Kingdom",2020-11-21,67.59,100,-32.41
"1588","United Kingdom",2020-11-22,67.59,100,-32.41
"1589","United Kingdom",2020-11-23,67.59,100,-32.41
"1590","United Kingdom",2020-11-24,67.59,100,-32.41
"1591","United Kingdom",2020-11-25,67.59,100,-32.41
"1592","United Kingdom",2020-11-26,67.59,100,-32.41
"1593","United Kingdom",2020-11-27,67.59,100,-32.41
"1594","United Kingdom",2020-11-28,67.59,100,-32.41
"1595","United Kingdom",2020-11-29,67.59,100,-32.41
"1596","United Kingdom",2020-11-30,67.59,100,-32.41
"1597","United Kingdom",2020-12-01,67.59,100,-32.41
"1598","United Kingdom",2020-12-02,67.59,100,-32.41
"1599","United Kingdom",2020-12-03,63.89,100,-36.11
"1600","United Kingdom",2020-12-04,63.89,100,-36.11
"1601","United Kingdom",2020-12-05,63.89,100,-36.11
"1602","United Kingdom",2020-12-06,63.89,100,-36.11
"1603","United Kingdom",2020-12-07,63.89,100,-36.11
"1604","United Kingdom",2020-12-08,67.59,100,-32.41
"1605","United Kingdom",2020-12-09,67.59,100,-32.41
"1606","United Kingdom",2020-12-10,67.59,100,-32.41
"1607","United Kingdom",2020-12-11,67.59,100,-32.41
"1608","United Kingdom",2020-12-12,67.59,100,-32.41
"1609","United Kingdom",2020-12-13,67.59,100,-32.41
"1610","United Kingdom",2020-12-14,73.15,100,-26.85
"1611","United Kingdom",2020-12-15,73.15,100,-26.85
"1612","United Kingdom",2020-12-16,73.15,100,-26.85
"1613","United Kingdom",2020-12-17,73.15,100,-26.85
"1614","United Kingdom",2020-12-18,73.15,100,-26.85
"1615","United Kingdom",2020-12-19,76.85,100,-23.15
"1616","United Kingdom",2020-12-20,76.85,100,-23.15
"1617","United Kingdom",2020-12-21,76.85,100,-23.15
"1618","United Kingdom",2020-12-22,76.85,100,-23.15
"1619","United Kingdom",2020-12-23,76.85,100,-23.15
"1620","United Kingdom",2020-12-24,79.63,100,-20.37
"1621","United Kingdom",2020-12-25,75.46,100,-24.54
"1622","United Kingdom",2020-12-26,79.63,100,-20.37
"1623","United Kingdom",2020-12-27,79.63,100,-20.37
"1624","United Kingdom",2020-12-28,79.63,100,-20.37
"1625","United Kingdom",2020-12-29,79.63,100,-20.37
"1626","United Kingdom",2020-12-30,79.63,100,-20.37
"1627","United Kingdom",2020-12-31,79.63,100,-20.37
"1628","United Kingdom",2021-01-01,79.63,100,-20.37
"1629","United Kingdom",2021-01-02,79.63,100,-20.37
"1630","United Kingdom",2021-01-03,79.63,100,-20.37
"1631","United Kingdom",2021-01-04,79.63,100,-20.37
"1632","United Kingdom",2021-01-05,87.96,100,-12.04
"1633","United Kingdom",2021-01-06,87.96,100,-12.04
"1634","United Kingdom",2021-01-07,87.96,100,-12.04
"1635","United Kingdom",2021-01-08,87.96,100,-12.04
"1636","United Kingdom",2021-01-09,87.96,100,-12.04
"1637","United Kingdom",2021-01-10,87.96,100,-12.04
"1638","United Kingdom",2021-01-11,87.96,100,-12.04
"1639","United Kingdom",2021-01-12,87.96,100,-12.04
"1640","United Kingdom",2021-01-13,87.96,100,-12.04
"1641","United Kingdom",2021-01-14,87.96,100,-12.04
"1642","United Kingdom",2021-01-15,87.96,100,-12.04
"1643","United Kingdom",2021-01-16,87.96,100,-12.04
"1644","United Kingdom",2021-01-17,87.96,100,-12.04
"1645","United Kingdom",2021-01-18,87.96,100,-12.04
"1646","United Kingdom",2021-01-19,87.96,100,-12.04
"1647","United Kingdom",2021-01-20,87.96,100,-12.04
"1648","United Kingdom",2021-01-21,87.96,100,-12.04
"1649","United Kingdom",2021-01-22,87.96,100,-12.04
"1650","United Kingdom",2021-01-23,87.96,100,-12.04
"1651","United Kingdom",2021-01-24,87.96,100,-12.04
"1652","United Kingdom",2021-01-25,87.96,100,-12.04
"1653","United Kingdom",2021-01-26,87.96,100,-12.04
"1654","United Kingdom",2021-01-27,87.96,100,-12.04
"1655","United Kingdom",2021-01-28,87.96,100,-12.04
"1656","United Kingdom",2021-01-29,87.96,100,-12.04
"1657","United Kingdom",2021-01-30,87.96,100,-12.04
"1658","United Kingdom",2021-01-31,87.96,100,-12.04
"1659","United Kingdom",2021-02-01,87.96,100,-12.04
"1660","United Kingdom",2021-02-02,87.96,100,-12.04
"1661","United Kingdom",2021-02-03,87.96,100,-12.04
"1662","United Kingdom",2021-02-04,87.96,100,-12.04
"1663","United Kingdom",2021-02-05,87.96,100,-12.04
"1664","United Kingdom",2021-02-06,87.96,100,-12.04
"1665","United Kingdom",2021-02-07,87.96,100,-12.04
"1666","United Kingdom",2021-02-08,87.96,100,-12.04
"1667","United Kingdom",2021-02-09,87.96,100,-12.04
"1668","United Kingdom",2021-02-10,87.96,100,-12.04
"1669","United Kingdom",2021-02-11,87.96,100,-12.04
"1670","United Kingdom",2021-02-12,87.96,100,-12.04
"1671","United Kingdom",2021-02-13,87.96,100,-12.04
"1672","United Kingdom",2021-02-14,87.96,99.4450403,-11.4850403
"1673","United Kingdom",2021-02-15,87.96,95.940008,-7.98000800000001
"1674","United Kingdom",2021-02-16,87.96,94.5344951,-6.57449510000001
"1675","United Kingdom",2021-02-17,87.96,94.2945934,-6.33459340000002
"1676","United Kingdom",2021-02-18,87.96,93.1339686,-5.17396860000001
"1677","United Kingdom",2021-02-19,87.96,90.6183461,-2.6583461
"1678","United Kingdom",2021-02-20,87.96,88.2964302,-0.336430200000009
"1679","United Kingdom",2021-02-21,87.96,87.3850052,0.574994799999999
"1680","United Kingdom",2021-02-22,86.11,88.0913176,-1.9813176
"1681","United Kingdom",2021-02-23,86.11,86.367748,-0.257748000000007
"1682","United Kingdom",2021-02-24,86.11,84.1683215,1.94167849999999
"1683","United Kingdom",2021-02-25,86.11,82.502686,3.607314
"1684","United Kingdom",2021-02-26,86.11,79.6856979,6.42430210000001
"1685","United Kingdom",2021-02-27,86.11,77.2964032,8.8135968
"1686","United Kingdom",2021-02-28,86.11,74.2422543,11.8677457
"1687","United Kingdom",2021-03-01,86.11,70.0730475,16.0369525
"1688","United Kingdom",2021-03-02,86.11,68.386392,17.723608
"1689","United Kingdom",2021-03-03,86.11,65.530011,20.579989
"1690","United Kingdom",2021-03-04,86.11,44.9937603,41.1162397
